Date,Gold_Price,Article1,Article2,Article3,Article4,Article5
2020-03-24,1660.199951,Study suggests new coronavirus may remain on surfaces for days - National Institutes of Health (.gov),ITUC Global COVID-19 Survey: Half of countries in lockdown as COVID-19 pandemic wreaks health and economic havoc on working people and their families - International Trade Union Confederation (ITUC),Around 20% of global population under coronavirus lockdown - The Guardian,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2020-03-25,1632.300049,Global shipping industry rocked by India lockdown - Global Trade Review (GTR),Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2020-03-26,1650.099976,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2020-03-27,1623.900024,All you need to know about Corona Virus in India - Unicef,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2020-03-28,1627.033325,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2020-03-29,1622.833313,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2020-03-30,1622.0,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2020-03-31,1583.400024,"Teargas, beatings and bleach: the most extreme Covid-19 lockdown controls around the world - The Guardian",Access to Justice in Times of Judicial Lockdown - United Nations Office on Drugs and Crime,The recovery from the COVID-19 crisis must lead to a different economy - Welcome to the United Nations,"Shared responsibility, global solidarity: Responding to the socio-economic impacts of COVID-19 - United Nations Sustainable Development Group",Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2020-04-01,1578.199951,"Remote Learning During COVID-19: Lessons from Today, Principles for Tomorrow - World Bank",In pictures: India under lockdown - The World Economic Forum,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2020-04-02,1625.699951,#HealthyAtHome - Physical activity - World Health Organization (WHO),World Bank COVID19 projects - World Bank,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2020-04-03,1633.699951,Protecting the most vulnerable children from the impact of coronavirus: An agenda for action - Unicef,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2020-04-04,1668.033285,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2020-04-05,1695.783285,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2020-04-06,1677.0,Coronavirus reveals need to bridge the digital divide - UN Trade and Development (UNCTAD),Coronavirus: The world in lockdown in maps and charts - BBC,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2020-04-07,1664.800049,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2020-04-08,1665.400024,2020 Press Releases - Trade set to plunge as COVID-19 pandemic upends global economy - Press/855 - World Trade Organization,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2020-04-09,1736.199951,Lockdown is the world's biggest psychological experiment - and we will pay the price - The World Economic Forum,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2020-04-10,1708.284459,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2020-04-11,1715.069705,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2020-04-12,1721.854951,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2020-04-13,1744.800049,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2020-04-14,1756.699951,"World Economic Outlook, April 2020: The Great Lockdown - International Monetary Fund | IMF",Sharpen your skills during lockdown with UN e-learning courses | United Nations Western Europe - Unric,COVID-19 lockdowns cause global air pollution declines with implications for public health risk - medRxiv,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
